GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022500490,187,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,10,35,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-6,89,1,0,20260103,SAS,POR
Shot Chart Detail,0022500490,290,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,4,24,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,12,1,0,20260103,SAS,POR
Shot Chart Detail,0022500490,304,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,3,22,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,15,1,0,20260103,SAS,POR
Shot Chart Detail,0022500490,319,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,2,46,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,38,122,1,0,20260103,SAS,POR
Shot Chart Detail,0022500490,460,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,3,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,113,243,1,1,20260103,SAS,POR
Shot Chart Detail,0022500490,478,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,2,30,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,9,1,0,20260103,SAS,POR
Shot Chart Detail,0022500490,485,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,2,4,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,237,56,1,1,20260103,SAS,POR
Shot Chart Detail,0022500490,496,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,1,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,174,173,1,0,20260103,SAS,POR
Shot Chart Detail,0022500512,98,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,5,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,136,217,1,0,20260106,MEM,SAS
Shot Chart Detail,0022500512,115,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,3,51,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-2,59,1,0,20260106,MEM,SAS
Shot Chart Detail,0022500512,245,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,8,7,Missed Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,5,1,0,20260106,MEM,SAS
Shot Chart Detail,0022500512,314,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,4,16,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,86,117,1,1,20260106,MEM,SAS
Shot Chart Detail,0022500512,317,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,3,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-16,253,1,0,20260106,MEM,SAS
Shot Chart Detail,0022500512,436,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,8,18,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,93,126,1,1,20260106,MEM,SAS
Shot Chart Detail,0022500512,652,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,7,28,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-15,248,1,0,20260106,MEM,SAS
Shot Chart Detail,0022500523,80,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,6,2,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,-26,1,0,20260107,SAS,LAL
Shot Chart Detail,0022500523,227,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,8,32,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,0,1,0,20260107,SAS,LAL
Shot Chart Detail,0022500523,313,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,2,50,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-88,52,1,0,20260107,SAS,LAL
Shot Chart Detail,0022500523,498,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,2,32,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,-6,1,0,20260107,SAS,LAL
Shot Chart Detail,0022500523,587,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,8,15,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,4,1,1,20260107,SAS,LAL
Shot Chart Detail,0022500523,600,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,7,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,228,98,1,0,20260107,SAS,LAL
Shot Chart Detail,0022500545,114,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,3,1,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-15,15,1,0,20260110,BOS,SAS
Shot Chart Detail,0022500545,198,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,8,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,161,225,1,0,20260110,BOS,SAS
Shot Chart Detail,0022500545,239,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,5,54,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,183,193,1,1,20260110,BOS,SAS
Shot Chart Detail,0022500545,438,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,3,36,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,113,136,1,1,20260110,BOS,SAS
Shot Chart Detail,0022500545,457,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,2,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-89,254,1,0,20260110,BOS,SAS
Shot Chart Detail,0022500545,510,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,10,57,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,17,1,0,20260110,BOS,SAS
Shot Chart Detail,0022500545,562,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,6,43,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-6,81,1,0,20260110,BOS,SAS
Shot Chart Detail,0022500552,126,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,2,32,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,13,1,0,20260111,MIN,SAS
Shot Chart Detail,0022500552,147,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,1,18,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,151,204,1,0,20260111,MIN,SAS
Shot Chart Detail,0022500552,245,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,6,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-123,216,1,0,20260111,MIN,SAS
Shot Chart Detail,0022500552,422,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,6,34,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,21,100,1,0,20260111,MIN,SAS
Shot Chart Detail,0022500552,439,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,5,6,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-29,56,1,0,20260111,MIN,SAS
Shot Chart Detail,0022500568,98,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,5,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-10,264,1,1,20260113,OKC,SAS
Shot Chart Detail,0022500568,115,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,3,25,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,39,44,1,1,20260113,OKC,SAS
Shot Chart Detail,0022500568,136,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,2,0,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-34,17,1,0,20260113,OKC,SAS
Shot Chart Detail,0022500568,246,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,6,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-186,188,1,0,20260113,OKC,SAS
Shot Chart Detail,0022500568,460,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,3,40,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,17,1,0,20260113,OKC,SAS
Shot Chart Detail,0022500568,568,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,8,21,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,232,71,1,1,20260113,OKC,SAS
Shot Chart Detail,0022500568,708,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,1,13,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,150,104,1,0,20260113,OKC,SAS
Shot Chart Detail,0022500582,126,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,2,52,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-43,251,1,0,20260115,SAS,MIL
Shot Chart Detail,0022500582,256,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,4,26,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,-1,1,1,20260115,SAS,MIL
Shot Chart Detail,0022500582,277,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,3,28,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,11,1,0,20260115,SAS,MIL
Shot Chart Detail,0022500582,289,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,2,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,151,206,1,0,20260115,SAS,MIL
Shot Chart Detail,0022500582,291,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,2,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-140,258,1,0,20260115,SAS,MIL
Shot Chart Detail,0022500582,420,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,6,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-110,216,1,0,20260115,SAS,MIL
Shot Chart Detail,0022500582,428,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,5,27,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,0,74,1,0,20260115,SAS,MIL
Shot Chart Detail,0022500582,430,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,5,22,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20260115,SAS,MIL
Shot Chart Detail,0022500582,433,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,4,47,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,18,145,1,1,20260115,SAS,MIL
Shot Chart Detail,0022500582,460,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,3,4,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,3,1,1,20260115,SAS,MIL
Shot Chart Detail,0022500582,483,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,1,33,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,20,1,1,20260115,SAS,MIL
Shot Chart Detail,0022500582,504,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,11,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-112,225,1,0,20260115,SAS,MIL
Shot Chart Detail,0022500582,554,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,8,18,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,14,1,1,20260115,SAS,MIL
Shot Chart Detail,0022500598,77,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,6,25,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,27,1,0,20260117,SAS,MIN
Shot Chart Detail,0022500598,171,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,11,22,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,4,1,1,20260117,SAS,MIN
Shot Chart Detail,0022500598,196,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,9,32,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,55,250,1,1,20260117,SAS,MIN
Shot Chart Detail,0022500598,223,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,7,49,Missed Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,232,72,1,0,20260117,SAS,MIN
Shot Chart Detail,0022500598,427,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,6,14,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,8,1,1,20260117,SAS,MIN
Shot Chart Detail,0022500598,454,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,4,33,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-26,-1,1,1,20260117,SAS,MIN
Shot Chart Detail,0022500598,548,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,10,1,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,10,1,0,20260117,SAS,MIN
Shot Chart Detail,0022500598,553,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,9,47,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,208,142,1,0,20260117,SAS,MIN
Shot Chart Detail,0022500598,587,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,7,36,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,10,1,0,20260117,SAS,MIN
Shot Chart Detail,0022500611,116,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,3,9,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-55,167,1,1,20260119,SAS,UTA
Shot Chart Detail,0022500611,133,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,1,52,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-103,239,1,0,20260119,SAS,UTA
Shot Chart Detail,0022500611,274,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,3,49,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-12,201,1,1,20260119,SAS,UTA
Shot Chart Detail,0022500611,296,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,2,38,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-5,63,1,1,20260119,SAS,UTA
Shot Chart Detail,0022500611,462,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,3,22,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,1,60,1,1,20260119,SAS,UTA
Shot Chart Detail,0022500611,542,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,10,45,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,8,1,1,20260119,SAS,UTA
Shot Chart Detail,0022500611,609,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,5,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,150,197,1,1,20260119,SAS,UTA
Shot Chart Detail,0022500615,148,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,0,49,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,54,35,1,0,20260120,HOU,SAS
Shot Chart Detail,0022500615,189,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,10,51,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,17,37,1,1,20260120,HOU,SAS
Shot Chart Detail,0022500615,192,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,10,22,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,8,1,1,20260120,HOU,SAS
Shot Chart Detail,0022500615,313,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,2,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,191,161,1,0,20260120,HOU,SAS
Shot Chart Detail,0022500615,453,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,5,4,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,118,227,1,0,20260120,HOU,SAS
Shot Chart Detail,0022500615,476,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,3,13,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,191,174,1,0,20260120,HOU,SAS
Shot Chart Detail,0022500615,504,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,1,9,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-59,78,1,0,20260120,HOU,SAS
Shot Chart Detail,0022500615,591,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,7,29,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,18,1,1,20260120,HOU,SAS
Shot Chart Detail,0022500615,605,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,5,50,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-48,96,1,1,20260120,HOU,SAS
Shot Chart Detail,0022500632,292,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,4,15,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,34,32,1,0,20260122,UTA,SAS
Shot Chart Detail,0022500632,511,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,1,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-59,251,1,0,20260122,UTA,SAS
Shot Chart Detail,0022500632,524,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,0,30,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-1,111,1,1,20260122,UTA,SAS
Shot Chart Detail,0022500654,104,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,4,21,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,8,1,1,20260125,SAS,NOP
Shot Chart Detail,0022500654,124,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,2,48,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-21,36,1,0,20260125,SAS,NOP
Shot Chart Detail,0022500654,452,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,4,12,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20260125,SAS,NOP
Shot Chart Detail,0022500654,460,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,3,19,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,5,1,0,20260125,SAS,NOP
Shot Chart Detail,0022500654,540,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,10,26,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,4,1,1,20260125,SAS,NOP
Shot Chart Detail,0022500654,555,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,9,23,Missed Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,20,1,0,20260125,SAS,NOP
Shot Chart Detail,0022500679,93,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,4,13,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,9,1,1,20260128,HOU,SAS
Shot Chart Detail,0022500679,98,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,3,42,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,12,65,110,1,0,20260128,HOU,SAS
Shot Chart Detail,0022500679,101,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,3,38,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,13,1,1,20260128,HOU,SAS
Shot Chart Detail,0022500679,279,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,2,29,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,11,1,1,20260128,HOU,SAS
Shot Chart Detail,0022500679,439,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,4,40,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,17,1,1,20260128,HOU,SAS
Shot Chart Detail,0022500679,457,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,3,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,206,165,1,0,20260128,HOU,SAS
Shot Chart Detail,0022500679,475,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,2,15,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,10,1,1,20260128,HOU,SAS
Shot Chart Detail,0022500679,630,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,5,0,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,4,1,1,20260128,HOU,SAS
Shot Chart Detail,0022500679,638,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,3,56,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,7,1,1,20260128,HOU,SAS
Shot Chart Detail,0022500679,640,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,3,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,13,1,1,20260128,HOU,SAS
Shot Chart Detail,0022500679,661,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,2,9,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-137,217,1,0,20260128,HOU,SAS
Shot Chart Detail,0022500697,75,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,5,35,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,22,78,1,1,20260131,CHA,SAS
Shot Chart Detail,0022500697,122,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,2,38,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,72,84,1,1,20260131,CHA,SAS
Shot Chart Detail,0022500697,126,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,2,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,115,232,1,1,20260131,CHA,SAS
Shot Chart Detail,0022500697,133,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,1,39,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,19,1,0,20260131,CHA,SAS
Shot Chart Detail,0022500697,200,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,10,35,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,-7,1,1,20260131,CHA,SAS
Shot Chart Detail,0022500697,205,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,10,0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,-1,1,1,20260131,CHA,SAS
Shot Chart Detail,0022500697,352,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,0,36,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,3,1,1,20260131,CHA,SAS
Shot Chart Detail,0022500697,438,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,6,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,25,258,1,1,20260131,CHA,SAS
Shot Chart Detail,0022500697,453,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,4,39,Missed Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,18,1,0,20260131,CHA,SAS
Shot Chart Detail,0022500697,461,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,3,54,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,10,1,0,20260131,CHA,SAS
Shot Chart Detail,0022500697,503,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,0,56,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-108,139,1,1,20260131,CHA,SAS
Shot Chart Detail,0022500697,507,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,0,22,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,38,131,1,1,20260131,CHA,SAS
Shot Chart Detail,0022500697,523,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,10,51,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,21,1,0,20260131,CHA,SAS
Shot Chart Detail,0022500703,108,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,4,27,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,169,181,1,0,20260201,SAS,ORL
